AnimeID,Title,Type,Episodes,Aired Start,Aired End,Members,Score
56601,Geu Yeoreum Movie,Movie,1,Jun 2023,Jun 2023,4250,7.01
42176,Huyao Xiao Hongniang: Jin Chenxi,ONA,10,Jun 2020,Aug 2020,2973,7.01
10507,Inazuma Eleven Go,TV,47,May 2011,Apr 2012,85669,7.01
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,OVA,2,Dec 2012,Mar 2013,2336,7.01
10456,Kyoukaisenjou no Horizon,TV,13,Oct 2011,Dec 2011,183734,7.01
1413,Lupin III: Alcatraz Connection,TV,N/A,Aug 2001,Aug 2001,8439,7.01
1435,Lupin III: Lupin vs. Fukusei-ningen,Movie,1,Dec 1978,Dec 1978,15020,7.01
33299,Magic-Kyun! Renaissance,TV,13,Oct 2016,Dec 2016,58462,7.01
11761,Medaka Box,TV,12,Apr 2012,Jun 2012,263338,7.01
21603,Mekakucity Actors,TV,12,Apr 2014,Jun 2014,446797,7.01
24171,Mushibugyou OVA,OVA,3,Jul 2014,Jan 2015,8783,7.01
12119,Natsu-iro Kiseki,TV,12,Apr 2012,Jun 2012,44732,7.01
37983,Nekopara: Koneko no Hi no Yakusoku,ONA,1,Jul 2018,Jul 2018,34263,7.01
23673,Ookami Shoujo to Kuro Ouji,TV,12,Oct 2014,Dec 2014,481537,7.01
32013,Oshiete! Galko-chan,TV,12,Jan 2016,Mar 2016,183155,7.01
1944,Photon,OVA,6,Nov 1997,Feb 1999,15896,7.01
16051,Ro-Kyu-Bu! SS,TV,12,Jul 2013,Sep 2013,39327,7.01
4021,Seiyou Kottou Yougashiten: Antique,TV,12,Jul 2008,Sep 2008,39982,7.01
2264,Jungle Taitei Movie (1997),Movie,1,Aug 1997,Aug 1997,4943,7.00
21563,Kamigami no Asobi,TV,12,Apr 2014,Jun 2014,149062,7.00
634,Koi Kaze,TV,13,Apr 2004,Jun 2004,87106,7.00
1417,Lupin III: Moeyo Zantetsuken!,TV,N/A,Jul 1994,Jul 1994,9484,7.00
16890,Makai Ouji: Devils and Realist,TV,12,Jul 2013,Sep 2013,118866,7.00
7308,Mirai Shounen Conan (Movie),Movie,1,Sep 1979,Sep 1979,3160,7.00
1329,Ohoshi-sama no Rail,Movie,1,Jul 1993,Jul 1993,4027,7.00
27539,Pikmin Short Movies,Movie,3,Oct 2014,Oct 2014,1949,7.00
34302,Precure Dream Stars! Movie,Movie,1,Mar 2017,Mar 2017,4461,7.00
3218,Saiyuuki (OVA),OVA,2,Apr 1999,Aug 1999,5626,7.00
12823,Shakugan no Shana-tan III (Final): Final Destruction,Special,2,Jan 2012,May 2012,19900,7.00
1602,Soukou no Strain,TV,13,Nov 2006,Feb 2007,23718,7.00
448,Tenjou Tenge: The Ultimate Fight,OVA,2,Mar 2005,Mar 2005,43365,7.00
3754,Tongari Boushi no Memole,TV,50,Mar 1984,Mar 1985,3661,7.00
57508,Trapezium,Movie,1,May 2024,May 2024,14247,7.00
5830,Tsurupika Hagemaru-kun,TV,59,Mar 1988,Oct 1989,3470,7.00
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,TV,13,Apr 2015,Jun 2015,61433,7.00
19383,Yami Shibai,TV,13,Jul 2013,Sep 2013,112012,7.00
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,1,Aug 2015,Aug 2015,27161,7.00
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,Movie,1,Dec 2014,Dec 2014,6978,7.00
5196,Aria the Origination Picture Drama,Special,7,Apr 2008,Oct 2008,11934,7.00
34644,Brave Witches: Petersburg Daisenryaku,Special,1,Aug 2017,Aug 2017,11206,7.00
57594,Dan Dao Zhizun,ONA,N/A,Dec 2023,N/A,691,7.00
7081,Danball Senki,TV,44,Mar 2011,Jan 2012,10872,7.00
2674,Doraemon Movie 16: Nobita no Sousei Nikki,Movie,1,Mar 1995,Mar 1995,5649,7.00
2916,Genki Bakuhatsu Ganbaruger,TV,47,Apr 1992,Feb 1993,1922,7.00
2815,Geragera Boes Monogatari,TV,52,Apr 1987,Mar 1988,1892,7.00
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,Special,6,Dec 2012,Jun 2013,13618,7.00
247,Harukanaru Toki no Naka de: Hachiyou Shou,TV,26,Oct 2004,Mar 2005,25877,7.00
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,Movie,1,Apr 2007,Apr 2007,17426,7.00
1051,Ao no 6-gou,OVA,4,Oct 1998,Mar 2000,60424,6.99
284,Area 88 (TV),TV,12,Jan 2004,Mar 2004,15239,6.99
33254,Arslan Senki (TV) Gaiden,OVA,2,May 2016,Nov 2016,21676,6.99
48992,Aru Nihon no Ekaki Shounen,Movie,1,Mar 2019,Mar 2019,1283,6.99
8475,Asura,Movie,1,Sep 2012,Sep 2012,34029,6.99
33573,BanG Dream!,TV,13,Jan 2017,Apr 2017,96360,6.99
52771,Benghuai 3rd: Dong Zhi Jiyi,ONA,1,Feb 2022,Feb 2022,373,6.99
998,Blue Seed,TV,26,Oct 1994,Mar 1995,31529,6.99
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Movie,1,Dec 2016,Dec 2016,24864,6.99
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Movie,1,Feb 2017,Feb 2017,15777,6.99
32313,Concrete Revolutio: Choujin Gensou - The Last Song,TV,11,Apr 2016,Jun 2016,37196,6.99
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Movie,1,Apr 2011,Apr 2011,5779,6.99
1929,Futari wa Precure: Max Heart,TV,47,Feb 2005,Jan 2006,20647,6.99
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Special,1,Aug 2001,Aug 2001,16801,6.99
31737,Gakusen Toshi Asterisk 2nd Season,TV,12,Apr 2016,Jun 2016,445381,6.99
1592,Hataraki Man,TV,11,Oct 2006,Dec 2006,26955,6.99
6463,Hoshi wo Katta Hi,Movie,1,Jan 2006,Jan 2006,8370,6.99
24347,Inazuma Eleven: Chou Jigen Dream Match,Movie,1,Jun 2014,Jun 2014,12072,6.99
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,Special,1,Jan 2018,Jan 2018,7436,6.99
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,ONA,12,Sep 2018,Nov 2018,2826,6.99
56216,Juan Siliang 2nd Season,ONA,15,Jun 2024,Aug 2024,593,6.99
2757,Juuni Senshi Bakuretsu Eto Ranger,TV,39,Apr 1995,Jan 1996,2892,6.99
10372,Kamisama Dolls,TV,13,Jul 2011,Sep 2011,73770,6.99
16033,Karneval,OVA,1,Oct 2012,Oct 2012,18396,6.99
1184,Lost Universe,TV,26,Apr 1998,Sep 1998,18112,6.99
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,TV,8,Aug 2021,Sep 2021,67739,6.99
7261,Mameshiba,Special,24,Mar 2008,N/A,5679,6.99
6262,Manga Sekai Mukashibanashi,TV,127,Oct 1976,Mar 1979,2375,6.99
5030,Maria†Holic,TV,12,Jan 2009,Mar 2009,182226,6.99
40327,Mewkledreamy,TV,48,Apr 2020,Apr 2021,8563,6.99
1040,Mizuiro Jidai,TV,47,Apr 1996,Feb 1997,5712,6.99
2200,Muteki Choujin Zanbot 3,TV,23,Oct 1977,Mar 1978,5920,6.99
1688,Nanatsu-iro★Drops,TV,12,Jul 2007,Sep 2007,23552,6.99
6219,Nijiiro Hotaru: Eien no Natsuyasumi,Movie,1,May 2012,May 2012,8172,6.99
524,Onegai☆Twins: Natsu wa Owaranai,OVA,1,Apr 2004,Apr 2004,30566,6.99
758,RahXephon: Tagen Hensoukyoku,Movie,1,Apr 2003,Apr 2003,16212,6.99
5691,Rekka no Honoo: Final Burning,Special,1,Jun 2004,Jun 2004,7286,6.99
2369,Rental Magica,TV,24,Oct 2007,Mar 2008,63374,6.99
17391,Senyuu. Specials,Special,4,Apr 2013,Nov 2013,18326,6.99
2604,Sky Girls,TV,26,Jul 2007,Dec 2007,25027,6.99
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,Special,1,Feb 2015,Feb 2015,2164,6.99
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,TV,N/A,Apr 1999,Apr 1999,6106,6.99
732,Vampire Hunter D,Movie,1,Dec 1985,Dec 1985,94635,6.99
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,TV,12,Jul 2013,Sep 2013,667747,6.99
48369,Wo Shi Da Shenxian 2nd Season,ONA,16,Feb 2021,Jun 2021,1335,6.99
548,Wonderful Days,Movie,1,Jul 2003,Jul 2003,35658,6.99
56439,Wu Ying Sanqian Dao 2nd Season,ONA,50,Aug 2023,Feb 2024,713,6.99
41215,Xi Xing Ji: Jijie Pian,ONA,22,Sep 2019,Jan 2020,1277,6.99
47044,Xing Wushen Jue,ONA,40,Jan 2021,May 2021,2972,6.99
754,Yuki no Joou (TV),TV,36,May 2005,Feb 2006,4933,6.99
36726,Yuragi-sou no Yuuna-san,TV,12,Jul 2018,Sep 2018,311328,6.99
56765,Zhengjing Shao Zhu de Xingfu Shenghuo,ONA,12,Oct 2023,Dec 2023,1239,6.99
56242,Sengoku Youko: Yonaoshi Kyoudai-hen,TV,13,Jan 2024,Apr 2024,54394,6.98
5307,Sora wo Kakeru Shoujo,TV,26,Jan 2009,Jun 2009,27190,6.98
22687,Terra Formars,TV,13,Sep 2014,Dec 2014,236190,6.98
12695,Tight-rope,OVA,2,May 2012,Jun 2012,50765,6.98
41226,Uzaki-chan wa Asobitai!,TV,12,Jul 2020,Sep 2020,493796,6.98
19023,"Wake Up, Girls!",TV,12,Jan 2014,Mar 2014,55422,6.98
21085,Witch Craft Works,TV,12,Jan 2014,Mar 2014,350279,6.98
51191,Yi Ren Zhi Xia 5th season,ONA,12,Dec 2022,Feb 2023,4456,6.98
37184,Ze Tian Ji 2nd Season,ONA,12,Jul 2016,Oct 2016,3969,6.98
3354,Zombie-Loan Specials,Special,2,Apr 2008,Apr 2008,29317,6.98
35965,Baja no Studio,OVA,1,Oct 2017,Oct 2017,5511,6.98
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Movie,1,Jan 2017,Jan 2017,17041,6.98
11783,Dog Days',TV,13,Jul 2012,Sep 2012,106663,6.98
3312,Dr. Slump,TV,74,Nov 1997,Sep 1999,19090,6.98
38489,Feng Yu Zhou,Movie,1,Aug 2018,Aug 2018,1764,6.98
384,Gantz,TV,13,Apr 2004,Jun 2004,366529,6.98
3299,H2O: Footprints in the Sand,TV,12,Jan 2008,Mar 2008,97683,6.98
11785,Haiyore! Nyaruko-san,TV,12,Apr 2012,Jun 2012,362739,6.98
6867,Halo Legends,ONA,8,Nov 2009,Feb 2010,42812,6.98
24261,Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,OVA,1,Mar 2015,Mar 2015,42478,6.98
2569,Jungle Book Shounen Mowgli,TV,52,Oct 1989,Oct 1990,8047,6.98
3616,Kamen no Maid Guy,TV,12,Apr 2008,Jun 2008,42520,6.98
9154,Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue,Movie,1,Aug 1999,Aug 1999,2428,6.98
5968,Kinnikuman II Sei: Ultimate Muscle 2,TV,13,Jan 2006,Mar 2006,7502,6.98
36548,Kokkoku,TV,12,Jan 2018,Mar 2018,190871,6.98
2573,Minami no Niji no Lucy,TV,50,Jan 1982,Dec 1982,3152,6.98
58172,Nageki no Bourei wa Intai shitai,TV,13,Oct 2024,N/A,50985,6.98
4191,Popolocrois Monogatari,TV,25,Oct 1998,Mar 1999,4038,6.98
1493,Project ARMS: The 2nd Chapter,TV,26,Oct 2001,Mar 2002,6695,6.98
598,Jinzou Ningen Kikaider The Animation,TV,13,Oct 2000,Jan 2001,10734,6.97
49750,Juedai Shuang Jiao,ONA,18,Oct 2022,Jan 2023,1170,6.97
24909,Kaitou Joker,TV,13,Oct 2014,Jan 2015,15185,6.97
41312,Kami-tachi ni Hirowareta Otoko,TV,12,Oct 2020,Dec 2020,229127,6.97
2298,Kidou Senshi Gundam SEED: Hoshi no Hazama de,Special,1,Mar 2004,Mar 2004,16786,6.97
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,OVA,1,Oct 2013,Oct 2013,15172,6.97
33218,Kimi no Koe wo Todoketai,Movie,1,Aug 2017,Aug 2017,40253,6.97
1573,Kishin Douji Zenki,TV,51,Jan 1995,Dec 1995,15035,6.97
12175,Koi to Senkyo to Chocolate,TV,12,Jul 2012,Sep 2012,254837,6.97
1336,Kyoushoku Soukou Guyver II,OVA,6,Oct 1991,Aug 1992,9265,6.97
1429,Lupin III: Nusumareta Lupin,TV,N/A,Jul 2004,Jul 2004,6943,6.97
1869,Nana Recaps,TV,N/A,Jun 2006,Jan 2007,18701,6.97
1209,Nasu: Andalusia no Natsu,Movie,1,Jul 2003,Jul 2003,11011,6.97
4662,Neo Angelique Abyss: Second Age,TV,13,Jul 2008,Sep 2008,21136,6.97
3136,Ochamegami Monogatari: Korokoro Pollon,TV,46,May 1982,Mar 1983,3974,6.97
23285,Paulette no Isu,ONA,1,Mar 2014,Mar 2014,11108,6.97
11019,Pokemon 3D Adventure: Mew wo Sagase!,Movie,1,Mar 2005,Mar 2005,11090,6.97
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Movie,1,Jul 2004,Jul 2004,118446,6.97
907,Princess Princess,TV,12,Apr 2006,Jun 2006,66250,6.97
53912,Seiyuu Radio no Uraomote,TV,12,Apr 2024,Jun 2024,50792,6.97
50105,Shiguang Zhaoxiangguan de Richang,ONA,18,Oct 2021,Mar 2023,10293,6.97
37449,Strike the Blood III,OVA,10,Dec 2018,Sep 2019,125745,6.97
3455,To LOVE-Ru,TV,26,Apr 2008,Sep 2008,654243,6.97
33589,ViVid Strike!,TV,12,Oct 2016,Dec 2016,89939,6.97
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",OVA,1,Oct 2014,Oct 2014,92454,6.97
1079,Armitage III,OVA,4,Feb 1995,Nov 1995,37265,6.97
36873,Back Street Girls: Gokudolls,TV,10,Jul 2018,Sep 2018,158123,6.97
1668,Bakuten Shoot Beyblade G Revolution,TV,52,Jan 2003,Dec 2003,50506,6.97
41266,Bessatsu Olympia Kyklos,TV,24,Apr 2020,Nov 2020,18467,6.97
4071,Black Jack (TV): Hizouban Specials,Special,2,Jul 2006,Jul 2006,3298,6.97
834,Bleach: The Sealed Sword Frenzy,Special,1,Mar 2006,Mar 2006,119924,6.97
45782,D4DJ Petit Mix,TV,26,Feb 2021,Jul 2021,7207,6.97
6747,Dance in the Vampire Bund,TV,12,Jan 2010,Apr 2010,235162,6.97
3561,Dennou Boukenki Webdiver,TV,52,Apr 2001,Mar 2002,3231,6.97
1045,Elf wo Karu Mono-tachi,TV,12,Oct 1996,Dec 1996,28271,6.97
1046,Elf wo Karu Mono-tachi II,TV,12,Oct 1997,Dec 1997,14390,6.97
30290,Fw:Hamatora,Movie,1,Nov 2015,Nov 2015,9441,6.97
1179,Gakuen Senki Muryou,TV,26,May 2001,Dec 2001,8058,6.97
30925,Gatchaman Crowds Insight: Inbound,ONA,1,Jun 2015,Jun 2015,25534,6.97
8206,Hime Chen! Otogi Chikku Idol Lilpri,TV,51,Apr 2010,Mar 2011,11409,6.97
51616,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap,TV,N/A,Mar 2022,Mar 2022,8897,6.97
23361,Bakuman. 3rd Season Specials,Special,2,Jun 2013,Aug 2013,17296,6.96
31853,Biohazard: Vendetta,Movie,1,May 2017,May 2017,23438,6.96
596,Chobits: Chibits,Special,1,Jun 2003,Jun 2003,47579,6.96
51585,City Hunter Movie: Tenshi no Namida,Movie,1,Sep 2023,Sep 2023,5194,6.96
30383,Classroom☆Crisis,TV,13,Jul 2015,Sep 2015,123473,6.96
53810,Crayon Shin-chan Movie 31: Chounouryoku Daikessen - Tobe Tobe Temakizushi,Movie,1,Aug 2023,Aug 2023,1664,6.96
859,Digimon Savers,TV,48,Apr 2006,Mar 2007,90577,6.96
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,Movie,1,Mar 1981,Mar 1981,5797,6.96
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,Movie,1,Mar 1987,Mar 1987,5965,6.96
26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,OVA,1,Jul 2015,Jul 2015,44029,6.96
39463,Gleipnir,TV,13,Apr 2020,Jun 2020,505405,6.96
49895,Go! Saitama,ONA,1,Sep 2021,Sep 2021,5599,6.96
4765,Gunslinger Girl: Il Teatrino OVA,OVA,2,Oct 2008,Oct 2008,24386,6.96
59389,Jian Lai,ONA,26,Aug 2024,N/A,719,6.96
2130,Kaibutsu Oujo,TV,25,Apr 2007,Sep 2007,81768,6.96
35960,Kud Wafter,OVA,1,Nov 2020,Nov 2020,20550,6.96
40062,Ling Jian Zun 2nd Season,ONA,30,May 2019,Sep 2019,3031,6.96
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,TV,N/A,Jul 2005,Jul 2005,7402,6.96
41511,Ma La Nu Pei,ONA,32,Apr 2020,Jul 2020,5326,6.96
3162,Makiba no Shoujo Katri,TV,49,Jan 1984,Dec 1984,4725,6.96
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,TV,12,Jan 2010,Jun 2010,2661,6.96
24169,Meitantei Conan: Toubousha Mouri Kogorou,ONA,1,Apr 2014,Apr 2014,7526,6.96
5249,Mitsume ga Tooru,TV,48,Oct 1990,Sep 1991,2012,6.96
52614,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",TV,24,Apr 2023,Sep 2023,8037,6.96
1696,Murder Princess,OVA,6,Mar 2007,Aug 2007,59009,6.96
31722,Nanatsu no Taizai: Seisen no Shirushi,TV,4,Aug 2016,Sep 2016,733314,6.96
3059,Ninja Senshi Tobikage,TV,43,Oct 1985,Jul 1986,5593,6.96
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,Movie,1,Mar 2004,Mar 2004,37875,6.96
35484,Osake wa Fuufu ni Natte kara,TV,13,Oct 2017,Dec 2017,224256,6.96
5440,Ougon Yuusha Goldran,TV,48,Feb 1995,Jan 1996,3413,6.96
31138,Overlord: Ple Ple Pleiades,Special,8,Sep 2015,Feb 2016,83099,6.96
34346,Pig: Oka no Ue no Dam Keeper,ONA,10,Aug 2017,Oct 2017,980,6.96
35994,Satsuriku no Tenshi,TV,16,Jul 2018,Oct 2018,691890,6.96
36692,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,Special,4,Nov 2017,Feb 2018,5579,6.96
1236,SF Saiyuuki Starzinger,TV,73,Apr 1978,Aug 1979,3328,6.96
37569,Sirius,TV,12,Jul 2018,Sep 2018,255199,6.96
56840,T.P BON,ONA,12,May 2024,May 2024,7615,6.96
47777,Toku: Touken Ranbu - Hanamaru - Setsugetsuka,Movie,3,May 2022,Sep 2022,5066,6.96
6941,Toriko: Jump Super Anime Tour 2009 Special,Special,1,Oct 2009,Oct 2009,8497,6.96
7144,Uchuu Senkan Yamato: Fukkatsu-hen,Movie,1,Dec 2009,Dec 2009,4949,6.96
32230,Xi You Ji,TV,52,Jul 1999,Jan 2000,1130,6.96
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,Special,4,Nov 2015,Feb 2016,7393,6.95
56787,Shaonian Ge Xing: Haiwai Xianshan Pian,ONA,26,Oct 2023,Apr 2024,563,6.95
8057,Shin Koihime†Musou: Otome Tairan,TV,12,Mar 2010,Jun 2010,21515,6.95
10775,SKET Dance: Tettei Bunseki Special,Special,1,May 2011,May 2011,5593,6.95
36536,Starmyu 3rd Season,TV,12,Jul 2019,Sep 2019,10629,6.95
33286,Strike the Blood II,OVA,8,Nov 2016,May 2017,201308,6.95
8986,Supernatural The Animation,OVA,22,Feb 2011,Apr 2011,33052,6.95
6312,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,Special,1,Aug 2008,Aug 2008,3742,6.95
4532,Taiyou no Yuusha Fighbird,TV,48,Feb 1991,Feb 1992,4408,6.95
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,Movie,1,May 2011,May 2011,10339,6.95
34009,To Be Hero,TV,12,Oct 2016,Dec 2016,64969,6.95
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,OVA,1,Jun 1998,Jun 1998,4265,6.95
57699,Wangzhe Rongyao: Rongyao Zhi Zhang,ONA,4,Jan 2024,Jan 2024,939,6.95
49398,Wu Geng Ji 4th Season,ONA,24,Jul 2021,Dec 2021,1719,6.95
50432,Wuxian Shijie,ONA,16,Nov 2022,Mar 2023,1345,6.95
49915,Yi Ren Zhi Xia 4th season,ONA,12,Sep 2021,Dec 2021,13607,6.95
34471,Youkai Watch Movie 4: Shadow Side - Oni-ou no Fukkatsu,Movie,1,Dec 2017,Dec 2017,2439,6.95
37185,Ze Tian Ji 3rd Season,ONA,12,Jul 2017,Oct 2017,3460,6.95
10737,A-Channel: +A-Channel,Special,11,May 2011,Oct 2011,20062,6.95
230,Air Master,TV,27,Apr 2003,Oct 2003,40460,6.95
9547,Alps no Shoujo Heidi (1979),Movie,1,Mar 1979,Mar 1979,5927,6.95
22677,Appleseed Alpha,Movie,1,Jan 2015,Jan 2015,19536,6.95
50916,Arifureta Shokugyou de Sekai Saikyou: Arifureta Yorimichi de Sekai Saikyou,Special,1,Mar 2022,Mar 2022,48743,6.95
6901,Battle Spirits: Shounen Gekiha Dan,TV,50,Sep 2009,Sep 2010,4310,6.95
40885,Can Ci Pin: Fangzhu Xingkong,ONA,16,Jul 2021,Nov 2021,3530,6.95
38742,Da Li Si Rizhi,ONA,12,Apr 2020,Jul 2020,6212,6.95
3032,Digimon Tamers: Boukensha-tachi no Tatakai,Movie,1,Jul 2001,Jul 2001,22892,6.95
2651,Doraemon: Kaette Kita Doraemon (Movie),Movie,1,Mar 1998,Mar 1998,3088,6.95
33203,Fukumenkei Noise,TV,12,Apr 2017,Jun 2017,126988,6.95
37719,High School DxD Hero: Taiikukan-ura no Holy,TV,N/A,Apr 2018,Apr 2018,102444,6.95
1180,Hyper Police,TV,25,Apr 1997,Sep 1997,12347,6.95
40969,Jintian Kaishi Zuo Mingxing,ONA,13,Dec 2019,Mar 2020,3264,6.95
58711,Jueshi Zhan Hun,ONA,N/A,Apr 2024,N/A,686,6.95
1025,Kachou Ouji,TV,13,Jul 1999,Oct 1999,32685,6.95
40839,"Kanojo, Okarishimasu",TV,12,Jul 2020,Sep 2020,1015870,6.95
34825,Keppeki Danshi! Aoyama-kun,TV,12,Jul 2017,Sep 2017,200875,6.95
2176,Kiddy Grade: Ignition,Movie,1,Apr 2007,Apr 2007,5436,6.95
5967,Kinnikuman II Sei: Ultimate Muscle,TV,13,Apr 2004,Jul 2004,8497,6.95
31815,"Kono Danshi, Mahou ga Oshigoto desu.",TV,4,Feb 2016,Feb 2016,29386,6.95
39531,Kuutei Dragons,TV,12,Jan 2020,Mar 2020,48145,6.95
5834,Kyojin no Hoshi,TV,182,Mar 1968,Sep 1971,3475,6.95
48239,Leadale no Daichi nite,TV,12,Jan 2022,Mar 2022,170792,6.95
21853,Love Live! School Idol Project Recap,Special,1,Dec 2013,Dec 2013,9794,6.95
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,Movie,1,Jul 2010,Jul 2010,56061,6.95
4936,Ninja Hattori-kun,TV,694,Sep 1981,Dec 1987,12240,6.95
2805,Onegai! Samia Don,TV,39,Apr 1985,Feb 1986,1576,6.95
53151,Onmyouji,ONA,13,Nov 2023,Nov 2023,9828,6.95
48252,"Ore, Tsushima",TV,12,Jul 2021,Sep 2021,19432,6.95
12281,Rinne no Lagrange Season 2,TV,12,Jul 2012,Sep 2012,29583,6.95
20047,Sakura Trick,TV,12,Jan 2014,Mar 2014,265878,6.95
2389,Kagaku Ninja-tai Gatchaman,TV,105,Oct 1972,Sep 1974,11125,6.94
1968,Kidou Senshi Z Gundam II: Koibito-tachi,Movie,1,Oct 2005,Oct 2005,12279,6.94
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,TV,N/A,Oct 2005,Oct 2005,12527,6.94
1384,Kyuuketsuhime Miyu,OVA,4,Jul 1988,Apr 1989,23428,6.94
1399,Macross 7 Encore,OVA,3,Dec 1995,Feb 1996,10096,6.94
4997,Mahoromatic 2 End Year Special,Special,1,Dec 2002,Dec 2002,6264,6.94
33003,Mahou Shoujo Ikusei Keikaku,TV,12,Oct 2016,Dec 2016,165210,6.94
3483,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,OVA,1,Dec 1988,Dec 1988,3800,6.94
9712,Maria†Holic Alive,TV,12,Apr 2011,Jun 2011,67837,6.94
3837,Mashin Eiyuuden Wataru,TV,45,Apr 1988,Mar 1989,3615,6.94
50012,Meitantei Conan: Zero no Tea Time,TV,6,Apr 2022,May 2022,14883,6.94
30307,Monster Musume no Iru Nichijou,TV,12,Jul 2015,Sep 2015,767918,6.94
52080,Murai no Koi,ONA,N/A,Sep 2024,N/A,10614,6.94
2279,Nagagutsu wo Haita Neko,Movie,1,Mar 1969,Mar 1969,5070,6.94
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,12,Oct 2010,Dec 2010,696570,6.94
24211,Orenchi no Furo Jijou,TV,13,Oct 2014,Dec 2014,116410,6.94
607,Otogi Juushi Akazukin,TV,39,Jul 2006,Mar 2007,8255,6.94
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,OVA,1,Sep 2016,Sep 2016,64463,6.94
49939,Petit Seka,ONA,10,Jan 2022,Mar 2022,5576,6.94
941,Renkin San-kyuu Magical? Pokaan,TV,12,Apr 2006,Jun 2006,34421,6.94
52461,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,TV,12,Jan 2023,Mar 2023,101256,6.94
3493,Ryuusei no Rockman Tribe,TV,21,Nov 2007,Mar 2008,6919,6.94
5199,Seto no Hanayome Fan Disc,Special,2,Aug 2008,Aug 2008,8596,6.94
40485,Strike the Blood IV,OVA,12,Apr 2020,Jun 2021,90298,6.94
3667,Strike Witches,TV,12,Jul 2008,Sep 2008,174734,6.94
49426,Tropical-Rouge! Precure Movie: Yuki no Princess to Kiseki no Yubiwa!,Movie,1,Oct 2021,Oct 2021,2890,6.94
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?,TV,11,Jan 2020,Mar 2020,24660,6.94
49860,Umisea,ONA,4,Sep 2021,Sep 2021,4171,6.94
32899,Watashi ga Motete Dousunda,TV,12,Oct 2016,Dec 2016,465822,6.94
50400,Wo Jia Da Shixiong You Dian Kaopu,ONA,13,Jan 2023,Mar 2023,1353,6.94
42359,Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,ONA,7,May 2021,Jun 2021,5349,6.94
48,.hack//Sign,TV,26,Apr 2002,Sep 2002,186604,6.94
2554,Ai Shoujo Pollyanna Story,TV,51,Jan 1986,Dec 1986,6325,6.94
31080,Anne Happy♪,TV,12,Apr 2016,Jun 2016,81071,6.94
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,Special,6,Feb 2011,Mar 2011,13937,6.94
31105,Buddy Complex: Daremo Shiranai Ashita e,ONA,1,Sep 2014,Sep 2014,3762,6.94
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,Movie,1,Apr 1995,Apr 1995,6202,6.94
